order_id,order_date,quantity,unit_price,revenue,status,product_category,product_code,customer_name,country,territory,deal_size,quarter,month,year
10257,2004-06-14,46,78.89,3628.94,Shipped,Vintage Cars,S24_4258,The Sharp Gifts Warehouse,USA,Unknown,Medium,2,6,2004
10269,2004-07-16,48,97.39,4674.72,Shipped,Vintage Cars,S24_4258,Salzburg Collectables,Austria,EMEA,Medium,3,7,2004
10280,2004-08-17,21,78.89,1656.69,Shipped,Vintage Cars,S24_4258,Amica Models & Co.,Italy,EMEA,Small,3,8,2004
10290,2004-09-07,45,100.0,5171.4,Shipped,Vintage Cars,S24_4258,Auto-Moto Classics Inc.,USA,Unknown,Medium,3,9,2004
10304,2004-10-11,33,100.0,3342.57,Shipped,Vintage Cars,S24_4258,Auto Assoc. & Cie.,France,EMEA,Medium,4,10,2004
10312,2004-10-21,44,100.0,4884.88,Shipped,Vintage Cars,S24_4258,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,4,10,2004
10324,2004-11-05,33,100.0,6267.69,Shipped,Vintage Cars,S24_4258,Vitachrome Inc.,USA,Unknown,Medium,4,11,2004
10333,2004-11-18,39,100.0,4424.16,Shipped,Vintage Cars,S24_4258,Mini Wheels Co.,USA,Unknown,Medium,4,11,2004
10348,2004-11-01,39,50.31,1962.09,Shipped,Vintage Cars,S24_4258,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small,4,11,2004
10358,2004-12-10,41,100.0,6847.0,Shipped,Vintage Cars,S24_4258,Euro Shopping Channel,Spain,EMEA,Medium,4,12,2004
10369,2005-01-20,40,86.92,3476.8,Shipped,Vintage Cars,S24_4258,Collectables For Less Inc.,USA,Unknown,Medium,1,1,2005
10382,2005-02-17,33,100.0,4592.61,Shipped,Vintage Cars,S24_4258,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,2,2005
10423,2005-05-30,28,78.89,2208.92,In Process,Vintage Cars,S24_4258,Petit Auto,Belgium,EMEA,Small,2,5,2005
10106,2003-02-17,26,63.76,1657.76,Shipped,Planes,S24_4278,Rovelli Gifts,Italy,EMEA,Small,1,2,2003
10120,2003-04-29,29,85.49,2479.21,Shipped,Planes,S24_4278,"Australian Collectors, Co.",Australia,APAC,Small,2,4,2003
10133,2003-06-27,46,77.52,3565.92,Shipped,Planes,S24_4278,Euro Shopping Channel,Spain,EMEA,Medium,2,6,2003
10145,2003-08-25,33,84.77,2797.41,Shipped,Planes,S24_4278,Toys4GrownUps.com,USA,Unknown,Small,3,8,2003
10168,2003-10-28,48,78.25,3756.0,Shipped,Planes,S24_4278,Technics Stores Inc.,USA,Unknown,Medium,4,10,2003
10210,2004-01-12,40,71.0,2840.0,Shipped,Planes,S24_4278,Osaka Souveniers Co.,Japan,Japan,Small,1,1,2004
10223,2004-02-20,23,74.62,1716.26,Shipped,Planes,S24_4278,"Australian Collectors, Co.",Australia,APAC,Small,1,2,2004
10235,2004-04-02,40,81.14,3245.6,Shipped,Planes,S24_4278,"Royal Canadian Collectables, Ltd.",Canada,Unknown,Medium,2,4,2004
10250,2004-05-11,37,74.62,2760.94,Shipped,Planes,S24_4278,The Sharp Gifts Warehouse,USA,Unknown,Small,2,5,2004
10263,2004-06-28,24,75.35,1808.4,Shipped,Planes,S24_4278,Gift Depot Inc.,USA,Unknown,Small,2,6,2004
10275,2004-07-23,27,62.31,1682.37,Shipped,Planes,S24_4278,La Rochelle Gifts,France,EMEA,Small,3,7,2004
10284,2004-08-21,21,71.0,1491.0,Shipped,Planes,S24_4278,"Norway Gifts By Mail, Co.",Norway,EMEA,Small,3,8,2004
10297,2004-09-16,23,72.45,1666.35,Shipped,Planes,S24_4278,"Clover Collections, Co.",Ireland,EMEA,Small,3,9,2004
10308,2004-10-15,44,83.32,3666.08,Shipped,Planes,S24_4278,Mini Classics,USA,Unknown,Medium,4,10,2004
10317,2004-11-02,35,83.32,2916.2,Shipped,Planes,S24_4278,Technics Stores Inc.,USA,Unknown,Small,4,11,2004
10328,2004-11-12,43,60.86,2616.98,Shipped,Planes,S24_4278,Rovelli Gifts,Italy,EMEA,Small,4,11,2004
10340,2004-11-24,40,84.77,3390.8,Shipped,Planes,S24_4278,Enaco Distributors,Spain,EMEA,Medium,4,11,2004
10353,2004-12-04,35,89.9,3146.5,Shipped,Planes,S24_4278,Gift Ideas Corp.,USA,Unknown,Medium,4,12,2004
10361,2004-12-17,25,62.46,1561.5,Shipped,Planes,S24_4278,Souveniers And Things Co.,Australia,APAC,Small,4,12,2004
10375,2005-02-03,43,100.0,10039.6,Shipped,Planes,S24_4278,La Rochelle Gifts,France,EMEA,Large,1,2,2005
10386,2005-03-01,50,63.34,3167.0,Resolved,Planes,S24_4278,Euro Shopping Channel,Spain,EMEA,Medium,1,3,2005
10398,2005-03-30,45,78.25,3521.25,Shipped,Planes,S24_4278,Reims Collectables,France,EMEA,Medium,1,3,2005
10401,2005-04-03,52,81.14,4219.28,On Hold,Planes,S24_4278,Tekni Collectables Inc.,USA,Unknown,Medium,2,4,2005
10416,2005-05-10,48,74.62,3581.76,Shipped,Planes,S24_4278,L'ordine Souveniers,Italy,EMEA,Medium,2,5,2005
10108,2003-03-03,31,68.71,2130.01,Shipped,Classic Cars,S24_4620,Cruz & Sons Co.,Philippines,Japan,Small,1,3,2003
10122,2003-05-08,29,71.14,2063.06,Shipped,Classic Cars,S24_4620,Marseille Mini Autos,France,EMEA,Small,2,5,2003
10135,2003-07-02,23,87.31,2008.13,Shipped,Classic Cars,S24_4620,Mini Gifts Distributors Ltd.,USA,Unknown,Small,3,7,2003
10147,2003-09-05,31,64.67,2004.77,Shipped,Classic Cars,S24_4620,Collectables For Less Inc.,USA,Unknown,Small,3,9,2003
10159,2003-10-10,23,67.1,1543.3,Shipped,Classic Cars,S24_4620,Corporate Gift Ideas Co.,USA,Unknown,Small,4,10,2003
10169,2003-11-04,24,94.58,2269.92,Shipped,Classic Cars,S24_4620,"Anna's Decorations, Ltd",Australia,APAC,Small,4,11,2003
10180,2003-11-11,28,71.14,1991.92,Shipped,Classic Cars,S24_4620,Daedalus Designs Imports,France,EMEA,Small,4,11,2003
10191,2003-11-20,44,66.29,2916.76,Shipped,Classic Cars,S24_4620,"Toms Spezialitten, Ltd",Germany,EMEA,Small,4,11,2003
10211,2004-01-15,22,92.16,2027.52,Shipped,Classic Cars,S24_4620,Auto Canal Petit,France,EMEA,Small,1,1,2004
10225,2004-02-22,46,70.33,3235.18,Shipped,Classic Cars,S24_4620,"Vida Sport, Ltd",Switzerland,EMEA,Medium,1,2,2004
10238,2004-04-09,22,93.77,2062.94,Shipped,Classic Cars,S24_4620,Danish Wholesale Imports,Denmark,EMEA,Small,2,4,2004
10252,2004-05-26,38,87.31,3317.78,Shipped,Classic Cars,S24_4620,Auto Canal Petit,France,EMEA,Medium,2,5,2004
10264,2004-06-30,47,83.27,3913.69,Shipped,Classic Cars,S24_4620,Gifts4AllAges.com,USA,Unknown,Medium,2,6,2004
10276,2004-08-02,48,75.18,3608.64,Shipped,Classic Cars,S24_4620,Online Mini Collectables,USA,Unknown,Medium,3,8,2004
10287,2004-08-30,40,88.12,3524.8,Shipped,Classic Cars,S24_4620,"Vida Sport, Ltd",Switzerland,EMEA,Medium,3,8,2004
10299,2004-09-30,32,80.84,2586.88,Shipped,Classic Cars,S24_4620,"Toys of Finland, Co.",Finland,EMEA,Small,3,9,2004
10310,2004-10-16,49,97.01,4753.49,Shipped,Classic Cars,S24_4620,"Toms Spezialitten, Ltd",Germany,EMEA,Medium,4,10,2004
10319,2004-11-03,43,85.69,3684.67,Shipped,Classic Cars,S24_4620,Microscale Inc.,USA,Unknown,Medium,4,11,2004
10331,2004-11-17,41,100.0,5715.4,Shipped,Classic Cars,S24_4620,Motor Mint Distributors Inc.,USA,Unknown,Medium,4,11,2004
10343,2004-11-24,30,100.0,3098.7,Shipped,Classic Cars,S24_4620,Reims Collectables,France,EMEA,Medium,4,11,2004
10355,2004-12-07,28,95.39,2670.92,Shipped,Classic Cars,S24_4620,Euro Shopping Channel,Spain,EMEA,Small,4,12,2004
10363,2005-01-06,43,100.0,5154.41,Shipped,Classic Cars,S24_4620,Suominen Souveniers,Finland,EMEA,Medium,1,1,2005
10378,2005-02-10,41,100.0,4894.17,Shipped,Classic Cars,S24_4620,Euro Shopping Channel,Spain,EMEA,Medium,1,2,2005
10390,2005-03-04,30,82.42,2472.6,Shipped,Classic Cars,S24_4620,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,3,2005
10103,2003-01-29,31,100.0,3224.31,Shipped,Trucks and Buses,S32_1268,Baane Mini Imports,Norway,EMEA,Medium,1,1,2003
10114,2003-04-01,32,100.0,3667.52,Shipped,Trucks and Buses,S32_1268,"La Corne D'abondance, Co.",France,EMEA,Medium,2,4,2003
10126,2003-05-28,43,96.31,4141.33,Shipped,Trucks and Buses,S32_1268,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium,2,5,2003
10140,2003-07-24,26,100.0,2829.58,Shipped,Trucks and Buses,S32_1268,Technics Stores Inc.,USA,Unknown,Small,3,7,2003
10151,2003-09-21,27,100.0,3068.55,Shipped,Trucks and Buses,S32_1268,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium,3,9,2003
10164,2003-10-21,24,100.0,2634.96,Resolved,Trucks and Buses,S32_1268,Mini Auto Werke,Austria,EMEA,Small,4,10,2003
10175,2003-11-06,22,100.0,2436.72,Shipped,Trucks and Buses,S32_1268,"Stylish Desk Decors, Co.",UK,EMEA,Small,4,11,2003
10184,2003-11-14,46,100.0,4607.36,Shipped,Trucks and Buses,S32_1268,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium,4,11,2003
10194,2003-11-25,37,97.27,3598.99,Shipped,Trucks and Buses,S32_1268,"Saveley & Henriot, Co.",France,EMEA,Medium,4,11,2003
10207,2003-12-09,49,80.9,3964.1,Shipped,Trucks and Buses,S32_1268,Diecast Collectables,USA,Unknown,Medium,4,12,2003
10217,2004-02-04,21,100.0,2244.9,Shipped,Trucks and Buses,S32_1268,Handji Gifts& Co,Singapore,APAC,Small,1,2,2004
10229,2004-03-11,25,100.0,2793.0,Shipped,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,3,2004
10245,2004-05-04,37,100.0,4133.64,Shipped,Trucks and Buses,S32_1268,Super Scale Inc.,USA,Unknown,Medium,2,5,2004
10259,2004-06-15,45,86.68,3900.6,Shipped,Trucks and Buses,S32_1268,Handji Gifts& Co,Singapore,APAC,Medium,2,6,2004
10270,2004-07-19,32,85.72,2743.04,Shipped,Trucks and Buses,S32_1268,Souveniers And Things Co.,Australia,APAC,Small,3,7,2004
10281,2004-08-19,29,82.83,2402.07,Shipped,Trucks and Buses,S32_1268,Diecast Classics Inc.,USA,Unknown,Small,3,8,2004
10291,2004-09-08,26,83.79,2178.54,Shipped,Trucks and Buses,S32_1268,Scandinavian Gift Ideas,Sweden,EMEA,Small,3,9,2004
10305,2004-10-13,28,100.0,3155.04,Shipped,Trucks and Buses,S32_1268,Marta's Replicas Co.,USA,Unknown,Medium,4,10,2004
10313,2004-10-22,27,87.64,2366.28,Shipped,Trucks and Buses,S32_1268,Canadian Gift Exchange Network,Canada,Unknown,Small,4,10,2004
10324,2004-11-05,20,98.18,1963.6,Shipped,Trucks and Buses,S32_1268,Vitachrome Inc.,USA,Unknown,Small,4,11,2004
10335,2004-11-19,44,100.0,4746.28,Shipped,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,4,11,2004
10348,2004-11-01,42,100.0,6386.94,Shipped,Trucks and Buses,S32_1268,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium,4,11,2004
10358,2004-12-10,41,100.0,4428.0,Shipped,Trucks and Buses,S32_1268,Euro Shopping Channel,Spain,EMEA,Medium,4,12,2004
10371,2005-01-23,26,100.0,4044.04,Shipped,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,1,1,2005
10382,2005-02-17,26,100.0,2708.42,Shipped,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,2,2005
10411,2005-05-01,26,100.0,2904.72,Shipped,Trucks and Buses,S32_1268,Quebec Home Shopping Network,Canada,Unknown,Small,2,5,2005
10425,2005-05-31,41,86.68,3553.88,In Process,Trucks and Buses,S32_1268,La Rochelle Gifts,France,EMEA,Medium,2,5,2005
10107,2003-02-24,20,92.9,1858.0,Shipped,Motorcycles,S32_1374,Land of Toys Inc.,USA,Unknown,Small,1,2,2003
10120,2003-04-29,22,100.0,2461.36,Shipped,Motorcycles,S32_1374,"Australian Collectors, Co.",Australia,APAC,Small,2,4,2003
10133,2003-06-27,23,100.0,2642.01,Shipped,Motorcycles,S32_1374,Euro Shopping Channel,Spain,EMEA,Small,2,6,2003
10145,2003-08-25,33,93.9,3098.7,Shipped,Motorcycles,S32_1374,Toys4GrownUps.com,USA,Unknown,Medium,3,8,2003
10168,2003-10-28,28,100.0,3244.36,Shipped,Motorcycles,S32_1374,Technics Stores Inc.,USA,Unknown,Medium,4,10,2003
10188,2003-11-18,44,98.89,4351.16,Shipped,Motorcycles,S32_1374,Herkku Gifts,Norway,EMEA,Medium,4,11,2003
10210,2004-01-12,46,79.91,3675.86,Shipped,Motorcycles,S32_1374,Osaka Souveniers Co.,Japan,Japan,Medium,1,1,2004
10223,2004-02-20,21,100.0,2475.27,Shipped,Motorcycles,S32_1374,"Australian Collectors, Co.",Australia,APAC,Small,1,2,2004
10235,2004-04-02,41,100.0,4177.49,Shipped,Motorcycles,S32_1374,"Royal Canadian Collectables, Ltd.",Canada,Unknown,Medium,2,4,2004
10250,2004-05-11,31,100.0,3282.28,Shipped,Motorcycles,S32_1374,The Sharp Gifts Warehouse,USA,Unknown,Medium,2,5,2004
10263,2004-06-28,31,79.91,2477.21,Shipped,Motorcycles,S32_1374,Gift Depot Inc.,USA,Unknown,Small,2,6,2004
10275,2004-07-23,23,81.91,1883.93,Shipped,Motorcycles,S32_1374,La Rochelle Gifts,France,EMEA,Small,3,7,2004
10285,2004-08-27,37,98.89,3658.93,Shipped,Motorcycles,S32_1374,Marta's Replicas Co.,USA,Unknown,Medium,3,8,2004
10297,2004-09-16,26,100.0,2856.88,Shipped,Motorcycles,S32_1374,"Clover Collections, Co.",Ireland,EMEA,Small,3,9,2004
10308,2004-10-15,24,79.91,1917.84,Shipped,Motorcycles,S32_1374,Mini Classics,USA,Unknown,Small,4,10,2004
10318,2004-11-02,47,100.0,5305.36,Shipped,Motorcycles,S32_1374,Diecast Classics Inc.,USA,Unknown,Medium,4,11,2004
10329,2004-11-15,45,63.91,2875.95,Shipped,Motorcycles,S32_1374,Land of Toys Inc.,USA,Unknown,Small,4,11,2004
10340,2004-11-24,55,100.0,6482.85,Shipped,Motorcycles,S32_1374,Enaco Distributors,Spain,EMEA,Medium,4,11,2004
10353,2004-12-04,46,81.17,3733.82,Shipped,Motorcycles,S32_1374,Gift Ideas Corp.,USA,Unknown,Medium,4,12,2004
10363,2005-01-06,50,100.0,6576.5,Shipped,Motorcycles,S32_1374,Suominen Souveniers,Finland,EMEA,Medium,1,1,2005
10375,2005-02-03,37,100.0,6353.27,Shipped,Motorcycles,S32_1374,La Rochelle Gifts,France,EMEA,Medium,1,2,2005
10387,2005-03-02,44,94.9,4175.6,Shipped,Motorcycles,S32_1374,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium,1,3,2005
10401,2005-04-03,49,100.0,4992.61,On Hold,Motorcycles,S32_1374,Tekni Collectables Inc.,USA,Unknown,Medium,2,4,2005
10416,2005-05-10,45,100.0,4764.6,Shipped,Motorcycles,S32_1374,L'ordine Souveniers,Italy,EMEA,Medium,2,5,2005
10108,2003-03-03,27,43.45,1173.15,Shipped,Motorcycles,S32_2206,Cruz & Sons Co.,Philippines,Japan,Small,1,3,2003
10122,2003-05-08,31,44.66,1384.46,Shipped,Motorcycles,S32_2206,Marseille Mini Autos,France,EMEA,Small,2,5,2003
10135,2003-07-02,33,40.23,1327.59,Shipped,Motorcycles,S32_2206,Mini Gifts Distributors Ltd.,USA,Unknown,Small,3,7,2003
10145,2003-08-25,31,35.8,1109.8,Shipped,Motorcycles,S32_2206,Toys4GrownUps.com,USA,Unknown,Small,3,8,2003
10159,2003-10-10,35,35.4,1239.0,Shipped,Motorcycles,S32_2206,Corporate Gift Ideas Co.,USA,Unknown,Small,4,10,2003
10169,2003-11-04,26,39.83,1035.58,Shipped,Motorcycles,S32_2206,"Anna's Decorations, Ltd",Australia,APAC,Small,4,11,2003
10180,2003-11-11,34,45.46,1545.64,Shipped,Motorcycles,S32_2206,Daedalus Designs Imports,France,EMEA,Small,4,11,2003
10190,2003-11-19,46,32.99,1517.54,Shipped,Motorcycles,S32_2206,Euro Shopping Channel,Spain,EMEA,Small,4,11,2003
10211,2004-01-15,41,42.24,1731.84,Shipped,Motorcycles,S32_2206,Auto Canal Petit,France,EMEA,Small,1,1,2004
10224,2004-02-21,43,39.43,1695.49,Shipped,Motorcycles,S32_2206,Daedalus Designs Imports,France,EMEA,Small,1,2,2004
10237,2004-04-05,26,40.23,1045.98,Shipped,Motorcycles,S32_2206,Vitachrome Inc.,USA,Unknown,Small,2,4,2004
10252,2004-05-26,36,48.28,1738.08,Shipped,Motorcycles,S32_2206,Auto Canal Petit,France,EMEA,Small,2,5,2004
10264,2004-06-30,20,32.59,651.8,Shipped,Motorcycles,S32_2206,Gifts4AllAges.com,USA,Unknown,Small,2,6,2004
10276,2004-08-02,27,36.61,988.47,Shipped,Motorcycles,S32_2206,Online Mini Collectables,USA,Unknown,Small,3,8,2004
10285,2004-08-27,37,41.03,1518.11,Shipped,Motorcycles,S32_2206,Marta's Replicas Co.,USA,Unknown,Small,3,8,2004
10299,2004-09-30,24,42.24,1013.76,Shipped,Motorcycles,S32_2206,"Toys of Finland, Co.",Finland,EMEA,Small,3,9,2004
10310,2004-10-16,36,43.05,1549.8,Shipped,Motorcycles,S32_2206,"Toms Spezialitten, Ltd",Germany,EMEA,Small,4,10,2004
10319,2004-11-03,29,38.22,1108.38,Shipped,Motorcycles,S32_2206,Microscale Inc.,USA,Unknown,Small,4,11,2004
10331,2004-11-17,28,100.0,4102.56,Shipped,Motorcycles,S32_2206,Motor Mint Distributors Inc.,USA,Unknown,Medium,4,11,2004
10343,2004-11-24,29,100.0,3713.16,Shipped,Motorcycles,S32_2206,Reims Collectables,France,EMEA,Medium,4,11,2004
10355,2004-12-07,38,39.83,1513.54,Shipped,Motorcycles,S32_2206,Euro Shopping Channel,Spain,EMEA,Small,4,12,2004
10364,2005-01-06,48,48.28,2317.44,Shipped,Motorcycles,S32_2206,Marseille Mini Autos,France,EMEA,Small,1,1,2005
10378,2005-02-10,40,82.46,3298.4,Shipped,Motorcycles,S32_2206,Euro Shopping Channel,Spain,EMEA,Medium,1,2,2005
10390,2005-03-04,41,44.56,1826.96,Shipped,Motorcycles,S32_2206,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,3,2005
10403,2005-04-08,30,40.23,1206.9,Shipped,Motorcycles,S32_2206,"UK Collectables, Ltd.",UK,EMEA,Small,2,4,2005
10104,2003-01-31,35,47.62,1666.7,Shipped,Trucks and Buses,S32_2509,Euro Shopping Channel,Spain,EMEA,Small,1,1,2003
10114,2003-04-01,28,55.73,1560.44,Shipped,Trucks and Buses,S32_2509,"La Corne D'abondance, Co.",France,EMEA,Small,2,4,2003
10127,2003-06-03,45,51.95,2337.75,Shipped,Trucks and Buses,S32_2509,Muscle Machine Inc,USA,Unknown,Small,2,6,2003
10141,2003-08-01,24,45.99,1103.76,Shipped,Trucks and Buses,S32_2509,Suominen Souveniers,Finland,EMEA,Small,3,8,2003
10151,2003-09-21,41,63.85,2617.85,Shipped,Trucks and Buses,S32_2509,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small,3,9,2003
10165,2003-10-22,48,45.99,2207.52,Shipped,Trucks and Buses,S32_2509,"Dragon Souveniers, Ltd.",Singapore,Japan,Small,4,10,2003
10175,2003-11-06,50,63.31,3165.5,Shipped,Trucks and Buses,S32_2509,"Stylish Desk Decors, Co.",UK,EMEA,Medium,4,11,2003
10184,2003-11-14,33,62.77,2071.41,Shipped,Trucks and Buses,S32_2509,"Iberia Gift Imports, Corp.",Spain,EMEA,Small,4,11,2003
10195,2003-11-25,32,43.29,1385.28,Shipped,Trucks and Buses,S32_2509,Mini Classics,USA,Unknown,Small,4,11,2003
10207,2003-12-09,27,60.06,1621.62,Shipped,Trucks and Buses,S32_2509,Diecast Collectables,USA,Unknown,Small,4,12,2003
10219,2004-02-10,35,55.19,1931.65,Shipped,Trucks and Buses,S32_2509,Signal Collectibles Ltd.,USA,Unknown,Small,1,2,2004
10229,2004-03-11,23,54.11,1244.53,Shipped,Trucks and Buses,S32_2509,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,3,2004
10246,2004-05-05,35,48.7,1704.5,Shipped,Trucks and Buses,S32_2509,Euro Shopping Channel,Spain,EMEA,Small,2,5,2004
10259,2004-06-15,40,43.83,1753.2,Shipped,Trucks and Buses,S32_2509,Handji Gifts& Co,Singapore,APAC,Small,2,6,2004
10271,2004-07-20,35,47.62,1666.7,Shipped,Trucks and Buses,S32_2509,Mini Gifts Distributors Ltd.,USA,Unknown,Small,3,7,2004
10281,2004-08-19,31,55.19,1710.89,Shipped,Trucks and Buses,S32_2509,Diecast Classics Inc.,USA,Unknown,Small,3,8,2004
10292,2004-09-08,50,46.53,2326.5,Shipped,Trucks and Buses,S32_2509,Land of Toys Inc.,USA,Unknown,Small,3,9,2004
10305,2004-10-13,40,57.9,2316.0,Shipped,Trucks and Buses,S32_2509,Marta's Replicas Co.,USA,Unknown,Small,4,10,2004
10313,2004-10-22,38,45.45,1727.1,Shipped,Trucks and Buses,S32_2509,Canadian Gift Exchange Network,Canada,Unknown,Small,4,10,2004
10325,2004-11-05,38,100.0,8844.12,Shipped,Trucks and Buses,S32_2509,Baane Mini Imports,Norway,EMEA,Large,4,11,2004
10335,2004-11-19,40,60.6,2424.0,Shipped,Trucks and Buses,S32_2509,Mini Gifts Distributors Ltd.,USA,Unknown,Small,4,11,2004
10349,2004-12-01,33,46.53,1535.49,Shipped,Trucks and Buses,S32_2509,Muscle Machine Inc,USA,Unknown,Small,4,12,2004
10359,2004-12-15,36,100.0,6358.68,Shipped,Trucks and Buses,S32_2509,Reims Collectables,France,EMEA,Medium,4,12,2004
10371,2005-01-23,20,66.47,1329.4,Shipped,Trucks and Buses,S32_2509,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,1,2005
10383,2005-02-22,32,53.18,1701.76,Shipped,Trucks and Buses,S32_2509,Euro Shopping Channel,Spain,EMEA,Small,1,2,2005
10394,2005-03-15,36,62.77,2259.72,Shipped,Trucks and Buses,S32_2509,Euro Shopping Channel,Spain,EMEA,Small,1,3,2005
10412,2005-05-03,19,48.7,925.3,Shipped,Trucks and Buses,S32_2509,Euro Shopping Channel,Spain,EMEA,Small,2,5,2005
10425,2005-05-31,11,43.83,482.13,In Process,Trucks and Buses,S32_2509,La Rochelle Gifts,France,EMEA,Small,2,5,2005
10104,2003-01-31,49,65.87,3227.63,Shipped,Trains,S32_3207,Euro Shopping Channel,Spain,EMEA,Medium,1,1,2003
10116,2003-04-11,27,63.38,1711.26,Shipped,Trains,S32_3207,Royale Belge,Belgium,EMEA,Small,2,4,2003
10127,2003-06-03,29,70.84,2054.36,Shipped,Trains,S32_3207,Muscle Machine Inc,USA,Unknown,Small,2,6,2003
10142,2003-08-08,42,74.57,3131.94,Shipped,Trains,S32_3207,Mini Gifts Distributors Ltd.,USA,Unknown,Medium,3,8,2003
10152,2003-09-25,33,50.95,1681.35,Shipped,Trains,S32_3207,"Australian Gift Network, Co",Australia,APAC,Small,3,9,2003
10165,2003-10-22,44,53.44,2351.36,Shipped,Trains,S32_3207,"Dragon Souveniers, Ltd.",Singapore,Japan,Small,4,10,2003
10176,2003-11-06,22,64.0,1408.0,Shipped,Trains,S32_3207,L'ordine Souveniers,Italy,EMEA,Small,4,11,2003
10184,2003-11-14,48,50.95,2445.6,Shipped,Trains,S32_3207,"Iberia Gift Imports, Corp.",Spain,EMEA,Small,4,11,2003
10195,2003-11-25,33,54.68,1804.44,Shipped,Trains,S32_3207,Mini Classics,USA,Unknown,Small,4,11,2003
10207,2003-12-09,45,56.55,2544.75,Shipped,Trains,S32_3207,Diecast Collectables,USA,Unknown,Small,4,12,2003
10220,2004-02-12,20,52.82,1056.4,Shipped,Trains,S32_3207,"Clover Collections, Co.",Ireland,EMEA,Small,1,2,2004
10230,2004-03-15,46,60.9,2801.4,Shipped,Trains,S32_3207,"Blauer See Auto, Co.",Germany,EMEA,Small,1,3,2004
10247,2004-05-05,40,49.71,1988.4,Shipped,Trains,S32_3207,Suominen Souveniers,Finland,EMEA,Small,2,5,2004
10272,2004-07-20,45,64.63,2908.35,Shipped,Trains,S32_3207,Diecast Classics Inc.,USA,Unknown,Small,3,7,2004
10282,2004-08-20,36,59.65,2147.4,Shipped,Trains,S32_3207,Mini Gifts Distributors Ltd.,USA,Unknown,Small,3,8,2004
10292,2004-09-08,31,67.73,2099.63,Shipped,Trains,S32_3207,Land of Toys Inc.,USA,Unknown,Small,3,9,2004
10306,2004-10-14,46,50.33,2315.18,Shipped,Trains,S32_3207,"AV Stores, Co.",UK,EMEA,Small,4,10,2004
10314,2004-10-22,35,66.49,2327.15,Shipped,Trains,S32_3207,Heintze Collectables,Denmark,EMEA,Small,4,10,2004
10325,2004-11-05,28,100.0,5377.4,Shipped,Trains,S32_3207,Baane Mini Imports,Norway,EMEA,Medium,4,11,2004
10336,2004-11-20,31,84.71,2626.01,Shipped,Trains,S32_3207,"La Corne D'abondance, Co.",France,EMEA,Small,4,11,2004
10350,2004-12-02,27,100.0,4406.4,Shipped,Trains,S32_3207,Euro Shopping Channel,Spain,EMEA,Medium,4,12,2004
10359,2004-12-15,22,100.0,4301.22,Shipped,Trains,S32_3207,Reims Collectables,France,EMEA,Medium,4,12,2004
10371,2005-01-23,30,99.55,2986.5,Shipped,Trains,S32_3207,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,1,2005
10383,2005-02-22,44,36.07,1587.08,Shipped,Trains,S32_3207,Euro Shopping Channel,Spain,EMEA,Small,1,2,2005
10394,2005-03-15,30,60.28,1808.4,Shipped,Trains,S32_3207,Euro Shopping Channel,Spain,EMEA,Small,1,3,2005
10413,2005-05-05,24,49.71,1193.04,Shipped,Trains,S32_3207,Gift Depot Inc.,USA,Unknown,Small,2,5,2005
10103,2003-01-29,45,75.63,3403.35,Shipped,Trucks and Buses,S32_3522,Baane Mini Imports,Norway,EMEA,Medium,1,1,2003
10113,2003-03-26,23,68.52,1575.96,Shipped,Trucks and Buses,S32_3522,Mini Gifts Distributors Ltd.,USA,Unknown,Small,1,3,2003
10126,2003-05-28,26,62.7,1630.2,Shipped,Trucks and Buses,S32_3522,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small,2,5,2003
10140,2003-07-24,28,60.76,1701.28,Shipped,Trucks and Buses,S32_3522,Technics Stores Inc.,USA,Unknown,Small,3,7,2003
10150,2003-09-19,49,58.18,2850.82,Shipped,Trucks and Buses,S32_3522,"Dragon Souveniers, Ltd.",Singapore,Japan,Small,3,9,2003
10164,2003-10-21,49,54.94,2692.06,Resolved,Trucks and Buses,S32_3522,Mini Auto Werke,Austria,EMEA,Small,4,10,2003
10175,2003-11-06,29,74.98,2174.42,Shipped,Trucks and Buses,S32_3522,"Stylish Desk Decors, Co.",UK,EMEA,Small,4,11,2003
